10/1/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
10/1/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
10/1/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
10/1/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
10/1/2018,Vanguard Ftse Developed Mkts Etf-dividend,Transfer,$2.25
10/1/2018,Vanguard Ftse Developed Mkts Etf-reinvestment,Transfer,-$2.25
10/1/2018,Vanguard Ftse Emerging Markets Etf-dividend,Transfer,$6.70
10/1/2018,Vanguard Ftse Emerging Markets Etf-reinvestment,Transfer,-$6.70
10/1/2018,Vanguard High Dividend Yield Etf-dividend,Transfer,$4.79
10/1/2018,Vanguard High Dividend Yield Etf-reinvestment,Transfer,-$4.79
10/1/2018,Vanguard Total Intl Stock Index Fund Etf-dividend,Transfer,$1.66
10/1/2018,Vanguard Total Intl Stock Index Fund Etf-reinvestment,Transfer,-$1.66
10/1/2018,Zelle Transfer Conf# 1fcb83b24;, Prestwood, Jacoby,Transfer,$11.00
10/1/2018,Zelle Transfer Conf# daef7db7d;, Prestwood, Jacoby,Transfer,$76.91
10/1/2018,Zelle Transfer Conf# fb2c3245f;, Delfino, Christopher,Transfer,$71.00
9/29/2018,Corner Store,Gas,-$11.88
9/29/2018,The Brisket House,Restaurants,-$11.37
9/28/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
9/28/2018,Spec's #0, 09/28 #x9312 Purchase, Spec's #0, Houston, TX,Nightlife,-$15.14
9/28/2018,Tiller (tillerhq.com),Subscriptions,-$5.00
9/28/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.40
9/28/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.56
9/28/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.56
9/28/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.40
9/28/2018,Zelle Transfer Conf# d8914ddb3;, Prestwood, Jacoby,Transfer,$911.00
9/27/2018,Amazon Prime, Amzn.com/billwa,Subscriptions,-$7.03
9/27/2018,Beer Market Co.,Restaurants,-$19.24
9/27/2018,Vanguard Consumer Discretionary Etf-dividend,Transfer,$1.66
9/27/2018,Vanguard Consumer Discretionary Etf-reinvestment,Transfer,-$1.66
9/27/2018,Vanguard Energy Etf-dividend,Transfer,$4.19
9/27/2018,Vanguard Energy Etf-reinvestment,Transfer,-$4.19
9/27/2018,Vanguard Health Care Etf-dividend,Transfer,$4.06
9/27/2018,Vanguard Health Care Etf-reinvestment,Transfer,-$4.06
9/27/2018,Vanguard Real Estate Index Etf-dividend,Transfer,$10.93
9/27/2018,Vanguard Real Estate Index Etf-reinvestment,Transfer,-$10.93
9/27/2018,Vanguard Utilities Etf-dividend,Transfer,$11.40
9/27/2018,Vanguard Utilities Etf-reinvestment,Transfer,-$11.40
9/27/2018,Whataburger,Restaurants,-$7.51
9/26/2018,Amazon,Extra,-$18.35
9/25/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
9/25/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
9/25/2018,Chipotle,Restaurants,-$7.42
9/25/2018,Corner Store,Gas,-$16.08
9/25/2018,Sprouts Farmers Market,Groceries,-$39.57
9/24/2018,From: Bank of America, Na-contribution,Transfer,$100.00
9/24/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
9/24/2018,Interest Earned,Additional Income,$0.02
9/24/2018,Kings Court Bar & Grill,Restaurants,-$7.50
9/24/2018,Local Poke,Restaurants,-$10.77
9/24/2018,Tst* Saint Arnold Beer GA,Nightlife,-$6.31
9/24/2018,Tst* Saint Arnold Beer GA,Nightlife,-$6.31
9/24/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
9/24/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
9/24/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
9/24/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
9/22/2018,25 Piada Houston Memorial,Restaurants,-$8.65
9/22/2018,The Hay Merchant,Nightlife,-$33.74
9/21/2018,Capital One, Des:mobile Pmt ID:x9878, INDN:x6861MCROBBIESTUA, CO Id:9279,Transfer,-$1,792.93
9/21/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
9/21/2018,Online scheduled transfer from Chk 9299, Confirmation# x8475,Transfer,$50.00
9/21/2018,Online scheduled transfer to Sav 8096, Confirmation# x8475,Savings,-$50.00
9/21/2018,Specs #59, 09/21 #x8518 Purchase, Specs #59, Houston, TX,Nightlife,-$10.81
9/20/2018,Capital One Mobile Pymt Authdate 19-sep,Transfer,$1,792.93
9/20/2018,Chipotle,Restaurants,-$7.42
9/19/2018,Chicagonewsst1725,Extra,-$9.39
9/19/2018,Chipotle,Restaurants,-$7.42
9/19/2018,Geico, Des:prem Coll, Id:5asoh4e5vl8oe E, Indn:stuart Mcrobbie, CO Id:3530,Car Insurance,-$106.75
9/19/2018,H-e-b Grocery,Groceries,-$21.95
9/19/2018,H-e-b Grocery,Gas,-$28.77
9/19/2018,Hou Parking Ecopark,Holidays,-$30.00
9/19/2018,Online Banking transfer from Chk 8631, Confirmation# x0465,Transfer,$102.83
9/19/2018,Specs #59, 09/19 #x2905 Purchase, Specs #59, Houston, TX,Transfer,-$102.83
9/18/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
9/18/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
9/18/2018,Jason's Deli,Restaurants,-$8.22
9/18/2018,Lou Malnati's Pizzeria,Restaurants,-$15.86
9/17/2018,Athenian Room,Restaurants,-$21.55
9/17/2018,From: Bank of America, Na-contribution,Transfer,$100.00
9/17/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
9/17/2018,Galway Arms,Nightlife,-$25.00
9/17/2018,Geico,Home Insurance,-$11.67
9/17/2018,Glascott Saloon,Nightlife,-$26.00
9/17/2018,Momentum Indoor Climbi,Fitness,-$80.11
9/17/2018,Online Banking transfer to Chk 8631, Confirmation# x0590,Phone BIll,-$85.62
9/17/2018,Sandlot,Nightlife,-$18.00
9/17/2018,The Second City,Extra,-$38.25
9/17/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
9/17/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
9/17/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
9/17/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
9/15/2018,Country Fresh Finer Foods,Nightlife,-$20.37
9/15/2018,Culver's,Restaurants,-$15.62
9/15/2018,Savannah Cafe and Bakery,Restaurants,-$0.95
9/14/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
9/14/2018,Online scheduled transfer from Chk 9299, Confirmation# x3120,Transfer,$50.00
9/14/2018,Online scheduled transfer to Sav 8096, Confirmation# x3120,Savings,-$50.00
9/14/2018,Zelle Transfer Conf# a184ac09e;, Prestwood, Jacoby,Utilities,-$91.85
9/13/2018,Bank of America Credit Card Bill Payment,Transfer,-$17.68
9/13/2018,Beer Market Co.,Nightlife,-$15.00
9/13/2018,Otsuka Ramen & Bar,Restaurants,-$6.41
9/13/2018,Payment - Thank You,Transfer,$17.68
9/12/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
9/12/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
9/11/2018,Chipotle,Restaurants,-$7.42
9/11/2018,Murphy Usa,Gas,-$14.72
9/11/2018,Sprouts Farmers Market,Groceries,-$49.87
9/10/2018,Antonio's Pizza by the Slice,Restaurants,-$12.72
9/10/2018,Bamboo Garden,Restaurants,-$33.52
9/10/2018,Checkcard, 0907 Venmo, x-x-4430 NY x8533,Clothes,-$40.00
9/10/2018,Checkcard, 0908 Venmo, x-x-4430 NY x1388,Extra,-$50.00
9/10/2018,From: Bank of America, Na-contribution,Transfer,$100.00
9/10/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
9/10/2018,Logans on Campus,Nightlife,-$1.54
9/10/2018,Mak's Liquors,Nightlife,-$25.97
9/10/2018,O'bannon's Taphouse,Nightlife,-$26.00
9/10/2018,Sonic Drive-in,Restaurants,-$6.91
9/10/2018,Starbucks,Extra,-$2.44
9/10/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
9/10/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
9/10/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
9/10/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
9/10/2018,Whataburger,Restaurants,-$9.30
9/10/2018,Zelle Transfer Conf# b6a631bc9;, Prestwood, Jacoby,,$13.00
9/8/2018,Chipotle,Restaurants,-$7.42
9/8/2018,Spicy Chen Asian Bistro,Restaurants,-$22.19
9/7/2018,Corner Store,Gas,-$28.90
9/7/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
9/7/2018,Holler Brewing Company,Nightlife,-$12.00
9/7/2018,Online scheduled transfer from Chk 9299, Confirmation# x8055,Transfer,$50.00
9/7/2018,Online scheduled transfer to Sav 8096, Confirmation# x8055,Savings,-$50.00
9/6/2018,Bin #5700 Gate A11,Restaurants,-$12.14
9/6/2018,Chipotle,Restaurants,-$7.42
9/6/2018,Credit-travel Reward,Transfer,$384.84
9/6/2018,Hou Parking Ecopark,Holidays,-$50.00
9/6/2018,Taco Bell,Restaurants,-$8.21
9/5/2018,Berea Coffee and Tea, Berea, KY,Restaurants,-$20.54
9/5/2018,Boone Tavern Hotel of Ber,Transfer,-$384.84
9/5/2018,Chipotle,Restaurants,-$7.42
9/4/2018,From: Bank of America, Na-contribution,Transfer,$100.00
9/4/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
9/4/2018,Microsoft*xbox Live Go, Redmond, WA,Subscriptions,-$10.65
9/4/2018,Speedway,Extra,-$3.00
9/4/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
9/4/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
9/3/2018,Berea Coffee & Tea Co.,Restaurants,-$6.41
9/3/2018,Boone Tavern Restaurant O,Restaurants,-$10.24
9/3/2018,Crank & Boom Ice Crea,Restaurants,-$8.00
9/3/2018,Culver's,Restaurants,-$12.27
9/3/2018,Goodfellas Dist,Nightlife,-$14.42
9/3/2018,Goodfellas Dist,Restaurants,-$35.17
9/3/2018,Liquor Mart,Nightlife,-$19.59
9/3/2018,Meijer,Extra,-$10.14
9/3/2018,Starbucks,Restaurants,-$16.56
8/31/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
8/31/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
8/31/2018,Chick-fil-a,Restaurants,-$3.84
8/31/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
8/31/2018,Men's Wearhouse,Extra,-$70.40
8/31/2018,Online scheduled transfer from Chk 9299, Confirmation# x2431,Transfer,$50.00
8/31/2018,Online scheduled transfer to Sav 8096, Confirmation# x2431,Savings,-$50.00
8/31/2018,Speedway,Extra,-$5.73
8/31/2018,Spicy Chen Asian Bistro,Restaurants,-$9.25
8/31/2018,Sunrise by the P Des:web Pmts, Id:t1ff61, Indn:stuart Mcrobbie, CO Id:9084,Rent,-$952.08
8/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.54
8/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.60
8/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.60
8/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.54
8/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
8/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
8/31/2018,Zelle Transfer Conf# 701e984a5;, Prestwood, Jacoby,Transfer,$911.00
8/30/2018,Beer Market Co.,Nightlife,-$4.00
8/30/2018,Capital One, Des:mobile Pmt ID:x4920, INDN:x6861MCROBBIESTUA, CO Id:9279,Transfer,-$1,573.83
8/30/2018,Raising Cane's,Restaurants,-$8.35
8/29/2018,Bibi's House of Kabob,Restaurants,-$17.84
8/29/2018,Capital One Mobile Pymt Authdate 29-aug,Transfer,$1,573.83
8/29/2018,Sprouts Farmers Market,Groceries,-$14.65
8/28/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
8/28/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
8/28/2018,Karbach Brewing Co.,Extra,-$15.00
8/28/2018,Tiller (tillerhq.com),Subscriptions,-$5.00
8/28/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$597.95
8/28/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$523.22
8/27/2018,8th Wonder Brewery,Extra,-$16.24
8/27/2018,Amazon Prime, Amzn.com/billwa,Subscriptions,-$7.03
8/27/2018,Bovine & Barley,Nightlife,-$14.99
8/27/2018,Cabo Baja Tacos & Burritos,Restaurants,-$14.94
8/27/2018,Corner Store,Gas,-$25.95
8/27/2018,Dish Society,Restaurants,-$15.97
8/27/2018,From: Bank of America, Na-contribution,Transfer,$100.00
8/27/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
8/27/2018,Pub Fiction,Nightlife,-$11.20
8/27/2018,Pub Fiction,Nightlife,-$5.60
8/27/2018,Pub Fiction,Nightlife,-$19.92
8/27/2018,The Dogwood,Nightlife,-$7.50
8/27/2018,Uber Technologies,Nightlife,-$9.78
8/27/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
8/27/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
8/27/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
8/27/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
8/27/2018,Zelle Transfer Conf# 106b3fde4;, Prestwood, Jacoby,Subscriptions,-$54.50
8/27/2018,Zelle Transfer Conf# cee8544d1;, Prestwood, Jacoby,Additional Income,$217.00
8/25/2018,25 Piada Houston Memorial,Restaurants,-$8.65
8/25/2018,Pimlico Irish Pub,Restaurants,-$7.00
8/25/2018,Pimlico Irish Pub,Nightlife,-$21.00
8/25/2018,Spicy Chen Asian Bistro,Restaurants,-$9.62
8/24/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
8/24/2018,Vanguard Health Care Etf-buy,Transfer,-$523.22
8/24/2018,Vanguard Utilities Etf-buy,Transfer,-$597.95
8/23/2018,Beer Market Co.,Restaurants,-$16.00
8/23/2018,FM Kitchen and Bar,Nightlife,-$7.50
8/23/2018,Kroger,Groceries,-$8.27
8/22/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
8/22/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
8/21/2018,Berkshire Farms Market,Groceries,-$14.07
8/21/2018,H-e-b Grocery,Groceries,-$29.39
8/21/2018,Online Banking transfer to Chk 8631, Confirmation# x9309,Phone BIll,-$60.00
8/21/2018,Red Arrow 24 Hour,Extra,-$9.90
8/20/2018,1005bar Downto, 08/19 #x4181 Withdrwl, Bar Downtown 2, Montreal, Pq,Restaurants,-$50.57
8/20/2018,1005bar Downto, 08/19 #x4181 Withdrwl, Bar Downtown 2, Montreal, Pq,Restaurants,-$1.52
8/20/2018,1005bar Downto, 08/19 #x4181 Withdrwl, Bar Downtown 2, Montreal, Pq, Fe,Restaurants,-$5.00
8/20/2018,Agent Assisted transfer from Chk 9299, Confirmation# x7243,Transfer,$100.00
8/20/2018,Agent Assisted transfer to Sav 8096, Confirmation# x7243,Transfer,-$100.00
8/20/2018,Artisanale Crescent,Restaurants,-$28.43
8/20/2018,Bar le Grand Prix,Nightlife,-$40.47
8/20/2018,Counter Credit,Additional Income,$38.60
8/20/2018,From: Bank of America, Na-contribution,Transfer,$100.00
8/20/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
8/20/2018,Geico, Des:prem Coll, Id:5asoh4e5vl8oe E, Indn:stuart Mcrobbie, CO Id:3530,Car Insurance,-$106.75
8/20/2018,Le Mal Nécessaire,Nightlife,-$35.41
8/20/2018,Mcdonald's Canada,Restaurants,-$4.84
8/20/2018,Mcdonald's Canada,Restaurants,-$4.84
8/20/2018,Pub St Paul,Nightlife,-$42.32
8/20/2018,Shell Oil,Extra,-$5.71
8/20/2018,South Royalton Irving,Extra,-$2.09
8/20/2018,Sunoco Gas,Extra,-$3.88
8/20/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
8/20/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
8/20/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
8/20/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
8/20/2018,X005*PROVISOIR, 08/17 #x7369 Withdrwl, Provisoir 403, Montreal, Pq,Nightlife,-$2.30
8/20/2018,X005*PROVISOIR, 08/17 #x7369 Withdrwl, Provisoir 403, Montreal, Pq,Nightlife,-$76.64
8/18/2018,Dunkin Donuts,Restaurants,-$8.55
8/18/2018,LA Cage Complexe Desj,Restaurants,-$33.97
8/17/2018,H-e-b Grocery,Gas,-$27.30
8/17/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
8/17/2018,Momentum Indoor Climbi,Fitness,-$80.11
8/17/2018,Zelle Transfer Conf# 8bcxx3321;, Prestwood, Jacoby,Utilities,-$85.00
8/16/2018,Geico,Home Insurance,-$29.34
8/16/2018,Sprouts Farmers Market,Groceries,-$14.66
8/15/2018,Izakaya WA,Restaurants,-$62.00
8/15/2018,Pei Wei,Restaurants,-$7.78
8/15/2018,Southwest Airlines,Holidays,-$302.96
8/14/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
8/14/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
8/14/2018,Chipotle,Restaurants,-$7.42
8/14/2018,Sprouts Farmers Market,Groceries,-$14.98
8/13/2018,Brooklyn Cafe,Restaurants,-$6.00
8/13/2018,Corner Store,Gas,-$30.03
8/13/2018,From: Bank of America, Na-contribution,Transfer,$100.00
8/13/2018,From: Bank of America, Na-contribution,Transfer,$100.00
8/13/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
8/13/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
8/13/2018,L'avantage Salon,Extra,-$40.00
8/13/2018,Online Banking transfer from Chk 8631, Confirmation# x3404,Transfer,$119.08
8/13/2018,Pub Fiction,Nightlife,-$23.65
8/13/2018,Pub Fiction,Nightlife,-$16.61
8/13/2018,The Dogwood,Nightlife,-$16.07
8/13/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
8/13/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
8/13/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
8/13/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
8/13/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Transfer,-$100.00
8/13/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Transfer,-$100.00
8/11/2018,Corner Store,Gas,-$6.52
8/11/2018,Hou Parking Garage,Extra,-$5.00
8/11/2018,The Burger Joint,Restaurants,-$37.89
8/11/2018,Uber Technologies,Nightlife,-$9.96
8/10/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
8/10/2018,TX Dps Dl Office,Extra,-$25.00
8/9/2018,Spicy Chen Asian Bistro,Restaurants,-$9.25
8/9/2018,Wolverine.com,Transfer,-$119.08
8/8/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
8/8/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
8/8/2018,Beer Market Co.,Restaurants,-$14.91
8/8/2018,Nordstrom,Clothes,-$75.67
8/7/2018,Chipotle,Restaurants,-$7.42
8/7/2018,Nordstrom,Clothes,-$86.38
8/6/2018,25 Piada Houston Memorial,Restaurants,-$11.34
8/6/2018,Beer Market Co.,Nightlife,-$19.91
8/6/2018,Capital One Online Pymt Authdate 05-aug,Transfer,$2,013.07
8/6/2018,Capital One, Des:online Pmt ID:x0002, INDN:x6861MCROBBIESTUA, CO Id:9279,Transfer,-$2,013.07
8/6/2018,Corner Store,Gas,-$26.35
8/6/2018,From: Bank of America, Na-contribution,Transfer,$100.00
8/6/2018,From: Bank of America, Na-contribution,Transfer,$100.00
8/6/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
8/6/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
8/6/2018,H-e-b Grocery,Groceries,-$70.76
8/6/2018,Microsoft*xbox Live Go, x7676, WA,Subscriptions,-$10.65
8/6/2018,Uber Technologies,Nightlife,-$9.69
8/6/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
8/6/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
8/6/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
8/6/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Transfer,-$100.00
8/6/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
8/6/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Transfer,-$100.00
8/4/2018,Otsuka Ramen & Bar,Restaurants,-$6.41
8/3/2018,Buffalo Wild Wings,Restaurants,-$11.19
8/3/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
8/3/2018,Online payment from Chk 9,Transfer,$5.36
8/3/2018,Uber Technologies,Nightlife,-$8.42
8/2/2018,Online Banking payment to Crd 2106, Confirmation# x2595,Transfer,-$5.36
8/2/2018,Sonos Market Buy,Transfer,$18.69
8/1/2018,Venmo*, 08/01 #x1880 Pmnt Sent, Venmo*, Visa Direct, NY,Holidays,-$83.33
7/31/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
7/31/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
7/31/2018,Chipotle,Restaurants,-$7.42
7/31/2018,Credit-travel Reward,Additional Income,$254.96
7/31/2018,Sunrise by the P Des:web Pmts, Id:rmky51, Indn:stuart Mcrobbie, CO Id:9084,Rent,-$946.10
7/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.57
7/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.63
7/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.63
7/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.57
7/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.63
7/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.57
7/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.57
7/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.63
7/30/2018,From: Bank of America, Na-contribution,Transfer,$100.00
7/30/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
7/30/2018,H-e-b Grocery,Groceries,-$29.88
7/30/2018,Online Banking transfer from Chk 8631, Confirmation# x4634,Transfer,$200.00
7/30/2018,Raising Cane's Chicken Fingers,Restaurants,-$7.50
7/30/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
7/30/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
7/30/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
7/30/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
7/28/2018,Lululemon,Gifts,-$51.96
7/28/2018,Tiller (tillerhq.com),Subscriptions,-$5.00
7/27/2018,Amazonprime Membership, amzn.com/prmeWA,Subscriptions,-$7.03
7/27/2018,H-e-b Grocery,Gas,-$30.97
7/27/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
7/27/2018,Uber Technologies,Nightlife,-$9.52
7/27/2018,Uber Technologies,Nightlife,-$7.93
7/27/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$519.90
7/27/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$436.32
7/27/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$519.90
7/27/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$436.32
7/27/2018,Zelle Transfer Conf# 0012ee425;, Prestwood, Jacoby,Transfer,$911.00
7/26/2018,Sprouts Farmers Market,Groceries,-$38.07
7/25/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
7/25/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
7/25/2018,Chicagonewsst1725,Holidays,-$5.10
7/25/2018,Chipotle,Restaurants,-$7.42
7/25/2018,Hou Parking Ecopark,Holidays,-$30.00
7/25/2018,Olive Garden,Restaurants,-$9.08
7/25/2018,Vanguard Consumer Discretionary Etf-buy,Transfer,-$519.90
7/25/2018,Vanguard Consumer Discretionary Etf-buy,Transfer,-$519.90
7/25/2018,Vanguard Total Stock Market Etf-buy,Transfer,-$436.32
7/25/2018,Vanguard Total Stock Market Etf-buy,Transfer,-$436.32
7/24/2018,Galway Arms,Nightlife,-$20.00
7/24/2018,Hutch American Cafe,Restaurants,-$40.34
7/24/2018,Jeff Haas Mazda,Car Expenses,-$76.81
7/23/2018,Burwood Tap,Nightlife,-$14.00
